PROPERTY_ID,COUNTRY,PROVINCE,CITY,PROPERTY_PRICE,BEDROOMS,BATHROOMS,PARKING,FLOOR_SIZE,Monthly_Repayment,Total_Once_off_Costs,Min_Gross_Monthly_Income
340,South Africa,Limpopo,Tzaneen,1539944,4,2,1,207,40921,83156,148463
341,South Africa,North West,Rustenburg,1538105,4,1,2,167,16052,54051,175480
342,South Africa,Northern Cape,Upington,1363758,4,2,1,85,36335,206962,36489
343,South Africa,Gauteng,Centurion,2839173,4,1,3,149,52270,283875,51171
344,South Africa,Western Cape,Bellville,3930761,2,1,3,112,27944,258883,175344
345,South Africa,KwaZulu-Natal,Umhlanga,2264466,1,3,2,121,45559,202647,123972
346,South Africa,Eastern Cape,Gqeberha,1295101,3,1,1,135,14236,293252,49965
347,South Africa,Free State,Bloemfontein,886631,2,1,3,103,48916,256279,30806
348,South Africa,Mpumalanga,White River,1902590,3,2,2,179,11855,246003,49617
349,South Africa,Limpopo,Polokwane,1916646,1,2,1,130,16228,231649,188737
350,South Africa,North West,Hartbeespoort,2720785,2,2,1,185,23432,149583,111577
351,South Africa,Northern Cape,Kimberley,1955534,2,3,2,152,48426,228493,137581
352,South Africa,Gauteng,Midrand,4077802,4,1,3,80,10225,307290,111152
353,South Africa,Western Cape,Claremont,2433593,3,3,3,158,14952,223109,85253
354,South Africa,KwaZulu-Natal,Durban North,2653649,3,2,3,177,37440,285419,109493
355,South Africa,Eastern Cape,Gqeberha,2074665,3,1,1,228,9328,178049,47821
356,South Africa,Free State,Welkom,1047392,4,3,1,134,13127,263086,52197
357,South Africa,Mpumalanga,Nelspruit,1008823,4,1,3,142,19060,310896,88822
358,South Africa,Limpopo,Tzaneen,2291578,4,1,1,149,46411,133330,140847
359,South Africa,North West,Rustenburg,1348863,4,3,1,207,19135,121049,48803
360,South Africa,Northern Cape,Upington,1217654,2,3,3,230,35235,159981,181305
361,South Africa,Gauteng,Sandton,3526188,1,3,3,230,26823,160409,87855
362,South Africa,Western Cape,Sea Point,4145990,1,3,1,152,17854,184961,53236
363,South Africa,KwaZulu-Natal,Ballito,4438633,1,3,1,216,49917,186995,92192
364,South Africa,Eastern Cape,Gqeberha,3182514,3,1,1,190,18939,318841,122626
365,South Africa,Free State,Bloemfontein,2342785,3,1,2,218,38364,131853,130719
366,South Africa,Mpumalanga,White River,1647079,1,1,2,87,48662,249983,71974
367,South Africa,Limpopo,Polokwane,1514076,2,2,1,218,24464,87381,124572
368,South Africa,North West,Hartbeespoort,3167115,4,1,1,186,31510,148428,43934
369,South Africa,Northern Cape,Kimberley,1330761,1,1,2,214,29863,347411,51906
370,South Africa,Gauteng,Alberton,4892787,3,2,3,75,49931,148426,162329
371,South Africa,Western Cape,Cape Town,6949628,3,3,3,156,30458,160861,75185
372,South Africa,KwaZulu-Natal,Hillcrest,3211664,4,2,2,99,8939,96522,136707
373,South Africa,Eastern Cape,Gqeberha,2136125,3,2,1,157,10887,330861,104240
374,South Africa,Free State,Welkom,2492895,3,2,1,114,25742,309481,68957
375,South Africa,Mpumalanga,Nelspruit,2382875,4,2,3,184,11848,62030,163643
376,South Africa,Limpopo,Tzaneen,1298982,4,2,1,79,14846,303446,179915
377,South Africa,North West,Rustenburg,2022622,1,1,2,129,37730,102847,183257
378,South Africa,Northern Cape,Upington,1256619,1,3,2,135,28941,255818,72317
379,South Africa,Gauteng,Fourways,4027825,4,1,3,137,43097,280716,157151
380,South Africa,Western Cape,Stellenbosch,1846161,2,1,1,67,29432,50703,141696
381,South Africa,KwaZulu-Natal,Umhlanga,1516326,3,1,1,153,39619,247002,72561
382,South Africa,Eastern Cape,Gqeberha,1499150,1,3,3,188,16228,197164,185553
383,South Africa,Free State,Bloemfontein,2128805,3,2,2,239,43827,342884,176041
384,South Africa,Mpumalanga,White River,968834,3,1,3,73,36380,227133,120651
385,South Africa,Limpopo,Polokwane,2549005,3,2,3,135,37452,337762,68286
386,South Africa,North West,Hartbeespoort,2604236,2,2,2,142,30323,77164,164130
387,South Africa,Northern Cape,Kimberley,1134821,3,1,2,133,38411,246825,151279
388,South Africa,Gauteng,Centurion,5099913,3,2,3,98,47579,329232,151946
389,South Africa,Western Cape,Bellville,5272201,1,3,1,108,36424,147354,180290
390,South Africa,KwaZulu-Natal,Durban North,1824165,3,1,3,152,8221,328108,177852
391,South Africa,Eastern Cape,Gqeberha,1929600,2,1,2,149,8847,204797,151549
392,South Africa,Free State,Welkom,1875715,2,3,1,117,48799,60791,50770
393,South Africa,Mpumalanga,Nelspruit,2288533,3,2,1,120,31846,143924,32255
394,South Africa,Limpopo,Tzaneen,1311243,2,2,2,236,12029,245782,141369
395,South Africa,North West,Rustenburg,2908852,4,3,3,92,51811,209892,42497
396,South Africa,Northern Cape,Upington,2012208,2,1,2,83,8118,118845,33684
397,South Africa,Gauteng,Midrand,2835588,4,1,3,104,28490,67025,176204
398,South Africa,Western Cape,Claremont,1101451,2,3,2,188,13117,306348,149155
399,South Africa,KwaZulu-Natal,Ballito,853051,2,1,2,239,20552,150373,30826
400,South Africa,Eastern Cape,Gqeberha,2602683,1,1,1,209,10874,169730,67754
401,South Africa,Free State,Bloemfontein,2275412,3,2,1,132,35752,279448,67655
402,South Africa,Mpumalanga,White River,1854646,1,2,2,211,29454,258391,61179
403,South Africa,Limpopo,Polokwane,2510099,4,2,3,105,9558,194139,108480
404,South Africa,North West,Hartbeespoort,1821525,1,1,1,91,32433,154544,128410
405,South Africa,Northern Cape,Kimberley,2620348,1,1,1,217,49860,100724,107760
406,South Africa,Gauteng,Sandton,5233711,2,2,2,205,8509,163096,147888
407,South Africa,Western Cape,Sea Point,1299395,4,2,1,159,34316,337599,162353
408,South Africa,KwaZulu-Natal,Hillcrest,1799597,2,1,2,218,38707,294037,43293
409,South Africa,Eastern Cape,Gqeberha,3410046,4,1,1,81,28786,270678,176309
410,South Africa,Free State,Welkom,2110386,4,2,2,157,51482,260502,57324
411,South Africa,Mpumalanga,Nelspruit,3020675,2,2,1,139,51188,127866,161266
412,South Africa,Limpopo,Tzaneen,1993052,3,1,1,153,51557,105298,106321
413,South Africa,North West,Rustenburg,1072866,3,2,1,134,31123,340548,174371
414,South Africa,Northern Cape,Upington,1985248,4,2,3,71,21788,188914,68659
415,South Africa,Gauteng,Alberton,2496711,3,1,1,69,16082,83745,47738
416,South Africa,Western Cape,Cape Town,6437774,2,2,2,88,37134,313302,128689
417,South Africa,KwaZulu-Natal,Umhlanga,2975403,2,2,2,127,34316,313753,146514
418,South Africa,Eastern Cape,Gqeberha,2273286,2,3,3,189,32425,97100,170704
419,South Africa,Free State,Bloemfontein,2448809,1,1,2,219,43542,290777,118686
420,South Africa,Mpumalanga,White River,1033062,1,3,1,177,21197,135059,66140
421,South Africa,Limpopo,Polokwane,950235,2,2,3,195,37522,274675,77771
422,South Africa,North West,Hartbeespoort,3325648,4,1,3,216,32277,151420,164092
423,South Africa,Northern Cape,Kimberley,1600201,1,3,1,72,49481,57158,76818
424,South Africa,Gauteng,Fourways,1653328,4,1,2,206,38755,183584,113714
425,South Africa,Western Cape,Stellenbosch,4912958,2,1,3,120,37888,177512,169713
426,South Africa,KwaZulu-Natal,Durban North,1893233,4,3,3,62,32417,53607,93947
427,South Africa,Eastern Cape,Gqeberha,3124399,2,2,1,195,38184,200348,114794
428,South Africa,Free State,Welkom,2561741,4,2,3,217,11057,89945,174954
429,South Africa,Mpumalanga,Nelspruit,1379525,1,1,1,68,42677,193980,63660
430,South Africa,Limpopo,Tzaneen,1918632,4,1,3,85,32974,247243,90028
431,South Africa,North West,Rustenburg,1026615,2,1,2,183,9985,177683,128103
432,South Africa,Northern Cape,Upington,1037628,3,2,3,210,40086,143962,67201
433,South Africa,Gauteng,Centurion,3585988,3,1,3,78,39173,215967,181433
434,South Africa,Western Cape,Bellville,5451020,1,2,3,238,14868,254656,177876
435,South Africa,KwaZulu-Natal,Ballito,3393590,2,2,3,208,45265,260811,94383
436,South Africa,Eastern Cape,Gqeberha,1391252,4,2,3,82,33960,221746,120790
437,South Africa,Free State,Bloemfontein,2536293,2,1,2,123,48908,133061,110643
438,South Africa,Mpumalanga,White River,3014367,2,2,3,128,24311,330706,110978
439,South Africa,Limpopo,Polokwane,2754050,1,2,1,76,19156,240856,169873
440,South Africa,North West,Hartbeespoort,994356,4,1,2,93,27343,72555,36546
441,South Africa,Northern Cape,Kimberley,1053861,2,2,2,128,41922,68250,103614
442,South Africa,Gauteng,Midrand,3949320,3,2,3,102,46763,285884,113316
443,South Africa,Western Cape,Claremont,1205612,4,2,2,95,50883,175644,153104
444,South Africa,KwaZulu-Natal,Hillcrest,4450333,3,2,2,110,12289,192174,168651
445,South Africa,Eastern Cape,Gqeberha,859435,3,1,1,157,16290,223993,121188
446,South Africa,Free State,Welkom,1297556,1,3,2,235,14727,62625,77202
447,South Africa,Mpumalanga,Nelspruit,2598014,3,3,3,234,44573,231474,116568
448,South Africa,Limpopo,Tzaneen,928781,3,3,1,156,38881,118813,119676
449,South Africa,North West,Rustenburg,3138627,1,2,3,146,32680,301606,110964
450,South Africa,Northern Cape,Upington,1010196,2,2,3,187,39008,186381,54944
451,South Africa,Gauteng,Sandton,1614121,2,1,1,86,17291,124551,133286
452,South Africa,Western Cape,Sea Point,6783487,2,3,2,98,25534,175122,118376
453,South Africa,KwaZulu-Natal,Umhlanga,2019748,3,1,3,102,51747,323151,85258
454,South Africa,Eastern Cape,Gqeberha,3432115,2,1,2,131,33573,202439,113111
455,South Africa,Free State,Bloemfontein,2354544,4,3,2,185,41674,339428,71046
456,South Africa,Mpumalanga,White River,1957677,3,2,3,82,47380,345003,113953
457,South Africa,Limpopo,Polokwane,2394548,2,3,3,137,23576,280369,114068
458,South Africa,North West,Hartbeespoort,1138790,3,3,1,195,46345,246695,99374
459,South Africa,Northern Cape,Kimberley,1740617,4,1,1,230,9426,63050,39298
460,South Africa,Gauteng,Alberton,3494489,1,2,1,205,13918,105407,108747
461,South Africa,Western Cape,Cape Town,2258836,3,3,1,143,47318,115295,111624
462,South Africa,KwaZulu-Natal,Durban North,2491249,1,2,2,64,25182,178751,150411
463,South Africa,Eastern Cape,Gqeberha,1500419,4,1,3,100,34291,255590,30369
464,South Africa,Free State,Welkom,1283374,1,2,3,90,10272,293001,55603
465,South Africa,Mpumalanga,Nelspruit,1737225,4,2,2,179,15655,145506,103885
466,South Africa,Limpopo,Tzaneen,1121967,1,3,1,178,18036,199002,144684
467,South Africa,North West,Rustenburg,1041232,4,1,2,230,8055,323507,116785
468,South Africa,Northern Cape,Upington,2202695,2,1,1,191,28507,323499,187897
469,South Africa,Gauteng,Fourways,2956692,2,2,2,101,23725,88713,135666
470,South Africa,Western Cape,Stellenbosch,2439228,2,2,1,171,34621,226813,54297
471,South Africa,KwaZulu-Natal,Ballito,4393555,1,2,3,109,49027,263139,187250
472,South Africa,Eastern Cape,Gqeberha,1950567,1,3,3,120,30089,307410,113475
473,South Africa,Free State,Bloemfontein,1038751,4,3,3,77,23451,249331,176911
474,South Africa,Mpumalanga,White River,1468992,4,3,3,76,9391,203299,175005
475,South Africa,Limpopo,Polokwane,899115,3,3,1,125,11534,320722,78186
476,South Africa,North West,Hartbeespoort,1571747,3,3,2,94,42769,113785,42642
477,South Africa,Northern Cape,Kimberley,2047719,1,1,2,71,13438,181120,140019
478,South Africa,Gauteng,Centurion,3899851,1,3,3,191,21201,159569,72147
479,South Africa,Western Cape,Bellville,6096880,2,1,1,75,37872,335031,55530
480,South Africa,KwaZulu-Natal,Hillcrest,3673100,2,2,2,171,42405,175727,107678
481,South Africa,Eastern Cape,Gqeberha,2254330,3,1,1,65,26664,187956,132958
482,South Africa,Free State,Welkom,1101492,4,3,3,179,21762,347739,124313
483,South Africa,Mpumalanga,Nelspruit,2398098,4,2,3,71,9715,58008,161837
484,South Africa,Limpopo,Tzaneen,1341072,4,3,3,143,26238,305899,64391
485,South Africa,North West,Rustenburg,1936880,1,3,2,89,29425,297025,35370
486,South Africa,Northern Cape,Upington,1354999,2,2,3,79,29262,349875,62349
487,South Africa,Gauteng,Midrand,2905723,4,3,1,186,11341,51438,32058
488,South Africa,Western Cape,Claremont,3098988,2,3,1,129,28736,225209,148815
489,South Africa,KwaZulu-Natal,Umhlanga,958940,4,3,3,213,38181,57294,164978
490,South Africa,Eastern Cape,Gqeberha,1674926,3,1,2,134,39236,234348,111379
491,South Africa,Free State,Bloemfontein,2164093,2,1,3,191,39348,223197,67242
492,South Africa,Mpumalanga,White River,1235777,3,1,2,225,25325,102607,113614
493,South Africa,Limpopo,Polokwane,2523250,2,3,3,138,26553,243325,57130
494,South Africa,North West,Hartbeespoort,3498790,4,1,3,222,18855,196151,125632
495,South Africa,Northern Cape,Kimberley,2515872,4,3,2,197,48234,108677,183582
496,South Africa,Gauteng,Sandton,3496791,4,3,2,207,20229,266589,68218
497,South Africa,Western Cape,Sea Point,3560108,4,3,1,85,32171,299494,151188
498,South Africa,KwaZulu-Natal,Durban North,1488873,4,1,1,159,40729,184999,36052
499,South Africa,Eastern Cape,Gqeberha,915953,4,3,3,99,14493,152246,119928
500,South Africa,Free State,Welkom,2742466,4,3,3,209,23456,95592,172862
501,South Africa,Mpumalanga,Nelspruit,853267,1,2,2,180,45735,250127,37439
502,South Africa,Limpopo,Tzaneen,2774596,2,3,3,93,25588,167064,159179
503,South Africa,North West,Rustenburg,1007164,3,3,1,226,27183,213624,79418
504,South Africa,Northern Cape,Upington,1385626,1,3,3,120,27241,341178,182036
505,South Africa,Gauteng,Alberton,3078636,2,1,1,73,49669,226596,182546
506,South Africa,Western Cape,Cape Town,1381831,3,1,1,109,23198,115977,167704
507,South Africa,KwaZulu-Natal,Ballito,3839475,2,3,1,185,8911,146973,68501
508,South Africa,Eastern Cape,Gqeberha,1366771,3,3,1,151,20060,212432,55339
509,South Africa,Free State,Bloemfontein,1680857,3,1,1,113,30067,311278,111505
510,South Africa,Mpumalanga,White River,1541095,3,2,3,202,51381,338150,166450
511,South Africa,Limpopo,Polokwane,1683727,2,1,2,108,8699,161532,74635
512,South Africa,North West,Hartbeespoort,2012928,2,1,2,64,18496,247212,32482
513,South Africa,Northern Cape,Kimberley,1719474,3,2,1,139,16251,130267,82480
514,South Africa,Gauteng,Fourways,3033151,3,2,1,212,17075,290762,135707
515,South Africa,Western Cape,Stellenbosch,4013683,4,1,3,97,52207,275908,101920
516,South Africa,KwaZulu-Natal,Hillcrest,920640,3,1,3,135,20230,308557,44970
517,South Africa,Eastern Cape,Gqeberha,1046582,4,2,3,206,49565,257136,160097
518,South Africa,Free State,Welkom,2642662,4,3,2,132,30915,88137,126186
519,South Africa,Mpumalanga,Nelspruit,1250573,4,1,2,201,27619,83566,30112
520,South Africa,Limpopo,Tzaneen,2324271,3,2,1,222,40300,106763,128080
521,South Africa,North West,Rustenburg,911476,3,1,1,185,33711,162002,164062
522,South Africa,Northern Cape,Upington,2205531,3,1,2,162,41877,92499,108171
523,South Africa,Gauteng,Centurion,1525510,3,1,2,101,15970,230289,179544
524,South Africa,Western Cape,Bellville,4591196,4,3,1,148,9028,213598,90699
525,South Africa,KwaZulu-Natal,Umhlanga,3645798,3,3,2,136,42102,273573,42540
526,South Africa,Eastern Cape,Gqeberha,3361720,4,3,1,77,24372,188587,116094
527,South Africa,Free State,Bloemfontein,2084717,4,3,3,167,17138,82490,106237
528,South Africa,Mpumalanga,White River,1748320,4,3,2,121,24895,290104,78606
529,South Africa,Limpopo,Polokwane,1484736,2,1,1,114,14987,271961,67775
530,South Africa,North West,Hartbeespoort,2437261,1,3,1,65,26635,114547,57013
531,South Africa,Northern Cape,Kimberley,2076607,4,2,1,210,15106,320182,36108
532,South Africa,Gauteng,Midrand,4913960,4,3,1,172,43327,319776,182178
533,South Africa,Western Cape,Claremont,4114908,1,3,2,95,10335,331286,39621
534,South Africa,KwaZulu-Natal,Durban North,916234,2,1,1,183,12721,75819,89877
535,South Africa,Eastern Cape,Gqeberha,2462818,3,1,1,174,19520,243676,178920
536,South Africa,Free State,Welkom,1028352,2,3,3,194,36878,327355,106304
537,South Africa,Mpumalanga,Nelspruit,1259995,3,3,1,100,17472,281243,103655
538,South Africa,Limpopo,Tzaneen,1316152,1,2,2,209,29992,299945,108718
539,South Africa,North West,Rustenburg,2840546,2,1,1,105,15173,211275,60140
540,South Africa,Northern Cape,Upington,2623832,1,3,2,97,27481,201186,155321
541,South Africa,Gauteng,Sandton,4948502,2,1,1,178,35252,252029,118736
542,South Africa,Western Cape,Sea Point,4471581,2,3,2,104,10079,179535,56530
543,South Africa,KwaZulu-Natal,Ballito,901934,1,2,1,105,45836,239782,126049
544,South Africa,Eastern Cape,Gqeberha,2618831,1,2,1,130,21840,136756,168927
545,South Africa,Free State,Bloemfontein,1275523,1,1,2,122,45498,76990,154608
546,South Africa,Mpumalanga,White River,1690530,3,2,2,104,19097,246867,166852
547,South Africa,Limpopo,Polokwane,855486,1,3,3,85,49826,255332,97191
548,South Africa,North West,Hartbeespoort,2037983,4,1,3,108,22584,50816,87746
549,South Africa,Northern Cape,Kimberley,1723332,4,2,2,93,41703,142146,173297
550,South Africa,Gauteng,Alberton,1889458,1,2,2,215,11435,320888,152922
551,South Africa,Western Cape,Cape Town,4622811,1,3,3,187,26154,101409,153642
552,South Africa,KwaZulu-Natal,Hillcrest,3167336,2,3,1,222,28983,143884,134004
553,South Africa,Eastern Cape,Gqeberha,2659891,4,2,2,216,45206,55304,78656
554,South Africa,Free State,Welkom,2541188,3,1,1,101,22312,132132,76267
555,South Africa,Mpumalanga,Nelspruit,1047775,2,3,3,136,33918,173840,182055
556,South Africa,Limpopo,Tzaneen,1637494,3,1,2,77,8184,290061,60714
557,South Africa,North West,Rustenburg,2506940,1,1,3,174,37697,134102,94623
558,South Africa,Northern Cape,Upington,1988356,2,2,2,169,8106,158273,88577
559,South Africa,Gauteng,Fourways,2051193,4,3,2,225,31290,70532,141089
560,South Africa,Western Cape,Stellenbosch,4793334,2,3,1,149,38370,268011,32809
561,South Africa,KwaZulu-Natal,Umhlanga,4346333,3,1,2,168,44472,165046,95739
562,South Africa,Eastern Cape,Gqeberha,1739465,4,2,1,112,34749,96557,125966
563,South Africa,Free State,Bloemfontein,1383636,3,2,1,177,39502,192097,82790
564,South Africa,Mpumalanga,White River,888102,4,3,1,146,46287,253922,51778
565,South Africa,Limpopo,Polokwane,924460,1,2,2,103,47088,313991,50326
566,South Africa,North West,Hartbeespoort,2263354,1,1,1,223,41762,316095,34405
567,South Africa,Northern Cape,Kimberley,1988506,1,1,3,239,35153,231908,54581
568,South Africa,Gauteng,Centurion,2626203,4,2,1,74,49006,303541,106872
569,South Africa,Western Cape,Bellville,3126360,2,3,1,217,38882,156415,91577
570,South Africa,KwaZulu-Natal,Durban North,4150425,1,2,1,203,12564,237114,74122
571,South Africa,Eastern Cape,Gqeberha,1063945,4,2,2,186,47239,118743,51894
572,South Africa,Free State,Welkom,1081915,4,1,3,201,14666,190287,48424
573,South Africa,Mpumalanga,Nelspruit,1375830,1,3,1,138,36406,269486,121681
574,South Africa,Limpopo,Tzaneen,2182397,4,3,1,171,24869,291353,162290
575,South Africa,North West,Rustenburg,2986233,4,1,2,229,21789,305881,32751
576,South Africa,Northern Cape,Upington,1568216,1,1,3,120,38517,80336,131844
577,South Africa,Gauteng,Midrand,1367313,2,2,3,185,30444,341670,159790
578,South Africa,Western Cape,Claremont,6307412,3,1,2,60,48417,308308,55108
579,South Africa,KwaZulu-Natal,Ballito,3559532,2,2,1,172,10883,231944,145121
580,South Africa,Eastern Cape,Gqeberha,2187682,4,1,2,120,32686,50598,150653
581,South Africa,Free State,Bloemfontein,1926871,4,3,2,149,47557,194183,87261
582,South Africa,Mpumalanga,White River,1912383,4,1,3,76,43180,172017,112963
583,South Africa,Limpopo,Polokwane,2899365,1,1,2,85,9385,209945,188394
584,South Africa,North West,Hartbeespoort,2136643,3,1,1,60,11820,99727,121277
585,South Africa,Northern Cape,Kimberley,2383584,4,1,2,87,33337,51392,53298
586,South Africa,Gauteng,Sandton,1244540,4,3,2,213,49617,322499,57473
587,South Africa,Western Cape,Sea Point,6970579,2,1,1,151,24349,96762,185107
588,South Africa,KwaZulu-Natal,Hillcrest,3465075,4,3,2,195,46688,232593,145857
589,South Africa,Eastern Cape,Gqeberha,2065557,4,2,3,215,22012,90638,142338
590,South Africa,Free State,Welkom,1594699,1,3,3,76,40405,271514,186275
591,South Africa,Mpumalanga,Nelspruit,2967022,2,1,3,189,52179,203137,141841
592,South Africa,Limpopo,Tzaneen,1802082,2,2,2,205,41213,84165,89340
593,South Africa,North West,Rustenburg,1098683,4,1,3,176,32947,270325,92018
594,South Africa,Northern Cape,Upington,2133253,1,3,1,126,27886,173069,116445
595,South Africa,Gauteng,Alberton,876790,1,3,2,151,8584,153244,98701
596,South Africa,Western Cape,Cape Town,2541738,3,1,3,87,19304,182192,82334
